"Date","InCount","BRCWeek","LocationName","Hour","Weekday","NewDate","Month","Year","Day","Day_yr","Month_yr","Week_yr","Hour_yr","week_no","X"
"283","02/01/2011",75,52,"Albion Street South",21,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"284","02/01/2011",100,52,"Albion Street South",22,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"285","02/01/2011",62,52,"Albion Street South",23,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"286","02/01/2011",23,52,"Commercial Street at Barratts",0,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"287","02/01/2011",13,52,"Commercial Street at Barratts",1,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"288","02/01/2011",8,52,"Commercial Street at Barratts",2,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"289","02/01/2011",0,52,"Commercial Street at Barratts",3,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"290","02/01/2011",6,52,"Commercial Street at Barratts",4,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"291","02/01/2011",38,52,"Commercial Street at Barratts",5,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"292","02/01/2011",7,52,"Commercial Street at Barratts",6,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"293","02/01/2011",49,52,"Commercial Street at Barratts",7,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"294","02/01/2011",30,52,"Commercial Street at Barratts",8,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"295","02/01/2011",122,52,"Commercial Street at Barratts",9,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"296","02/01/2011",568,52,"Commercial Street at Barratts",10,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"297","02/01/2011",1180,52,"Commercial Street at Barratts",11,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"298","02/01/2011",1971,52,"Commercial Street at Barratts",12,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"299","02/01/2011",2642,52,"Commercial Street at Barratts",13,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"300","02/01/2011",3020,52,"Commercial Street at Barratts",14,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"301","02/01/2011",2560,52,"Commercial Street at Barratts",15,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"302","02/01/2011",1325,52,"Commercial Street at Barratts",16,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"303","02/01/2011",436,52,"Commercial Street at Barratts",17,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"304","02/01/2011",168,52,"Commercial Street at Barratts",18,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"305","02/01/2011",141,52,"Commercial Street at Barratts",19,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"306","02/01/2011",148,52,"Commercial Street at Barratts",20,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"307","02/01/2011",131,52,"Commercial Street at Barratts",21,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"308","02/01/2011",116,52,"Commercial Street at Barratts",22,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"309","02/01/2011",67,52,"Commercial Street at Barratts",23,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"310","02/01/2011",10,52,"Commercial Street at Sharps",0,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"311","02/01/2011",69,52,"Commercial Street at Sharps",1,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"312","02/01/2011",5,52,"Commercial Street at Sharps",2,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"313","02/01/2011",0,52,"Commercial Street at Sharps",3,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"314","02/01/2011",12,52,"Commercial Street at Sharps",4,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"315","02/01/2011",6,52,"Commercial Street at Sharps",5,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"316","02/01/2011",8,52,"Commercial Street at Sharps",6,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"317","02/01/2011",29,52,"Commercial Street at Sharps",7,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"318","02/01/2011",34,52,"Commercial Street at Sharps",8,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"319","02/01/2011",158,52,"Commercial Street at Sharps",9,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"320","02/01/2011",763,52,"Commercial Street at Sharps",10,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"321","02/01/2011",2090,52,"Commercial Street at Sharps",11,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"322","02/01/2011",3214,52,"Commercial Street at Sharps",12,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"323","02/01/2011",4087,52,"Commercial Street at Sharps",13,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"324","02/01/2011",4766,52,"Commercial Street at Sharps",14,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"325","02/01/2011",4103,52,"Commercial Street at Sharps",15,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"326","02/01/2011",1783,52,"Commercial Street at Sharps",16,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"327","02/01/2011",332,52,"Commercial Street at Sharps",17,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"328","02/01/2011",88,52,"Commercial Street at Sharps",18,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"329","02/01/2011",43,52,"Commercial Street at Sharps",19,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"330","02/01/2011",52,52,"Commercial Street at Sharps",20,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"331","02/01/2011",35,52,"Commercial Street at Sharps",21,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"332","02/01/2011",31,52,"Commercial Street at Sharps",22,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"333","02/01/2011",38,52,"Commercial Street at Sharps",23,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"334","02/01/2011",21,52,"Headrow",0,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"335","02/01/2011",20,52,"Headrow",1,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"336","02/01/2011",5,52,"Headrow",2,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"337","02/01/2011",27,52,"Headrow",3,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"338","02/01/2011",10,52,"Headrow",4,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"339","02/01/2011",3,52,"Headrow",5,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"340","02/01/2011",15,52,"Headrow",6,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"341","02/01/2011",16,52,"Headrow",7,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"342","02/01/2011",27,52,"Headrow",8,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"343","02/01/2011",77,52,"Headrow",9,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"344","02/01/2011",295,52,"Headrow",10,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"345","02/01/2011",723,52,"Headrow",11,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"346","02/01/2011",1173,52,"Headrow",12,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"347","02/01/2011",1625,52,"Headrow",13,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"348","02/01/2011",1664,52,"Headrow",14,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"349","02/01/2011",1483,52,"Headrow",15,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"350","02/01/2011",806,52,"Headrow",16,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"351","02/01/2011",345,52,"Headrow",17,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"352","02/01/2011",147,52,"Headrow",18,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"353","02/01/2011",142,52,"Headrow",19,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"354","02/01/2011",112,52,"Headrow",20,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"355","02/01/2011",84,52,"Headrow",21,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"356","02/01/2011",96,52,"Headrow",22,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"357","02/01/2011",35,52,"Headrow",23,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"358","02/01/2011",23,52,"Dortmund Square",0,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"359","02/01/2011",22,52,"Dortmund Square",1,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"360","02/01/2011",17,52,"Dortmund Square",2,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"361","02/01/2011",11,52,"Dortmund Square",3,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"362","02/01/2011",18,52,"Dortmund Square",4,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"363","02/01/2011",28,52,"Dortmund Square",5,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"364","02/01/2011",23,52,"Dortmund Square",6,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"365","02/01/2011",35,52,"Dortmund Square",7,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"366","02/01/2011",37,52,"Dortmund Square",8,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"367","02/01/2011",93,52,"Dortmund Square",9,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"368","02/01/2011",382,52,"Dortmund Square",10,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"369","02/01/2011",815,52,"Dortmund Square",11,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"370","02/01/2011",1380,52,"Dortmund Square",12,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"371","02/01/2011",1730,52,"Dortmund Square",13,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"372","02/01/2011",2140,52,"Dortmund Square",14,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"373","02/01/2011",2172,52,"Dortmund Square",15,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"374","02/01/2011",1664,52,"Dortmund Square",16,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"375","02/01/2011",768,52,"Dortmund Square",17,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"376","02/01/2011",263,52,"Dortmund Square",18,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"377","02/01/2011",190,52,"Dortmund Square",19,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"378","02/01/2011",125,52,"Dortmund Square",20,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"379","02/01/2011",105,52,"Dortmund Square",21,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"380","02/01/2011",78,52,"Dortmund Square",22,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"381","02/01/2011",49,52,"Dortmund Square",23,"Sunday","02-Jan-11",1,2011,2,"Sunday/02-Jan-2011","Jan-11","00-2011","00, 02-Jan-2011",1,NA
"382","03/01/2011",161,1,"Briggate",0,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"383","03/01/2011",109,1,"Briggate",1,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"384","03/01/2011",77,1,"Briggate",2,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"385","03/01/2011",88,1,"Briggate",3,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"386","03/01/2011",33,1,"Briggate",4,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"387","03/01/2011",45,1,"Briggate",5,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"388","03/01/2011",89,1,"Briggate",6,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"389","03/01/2011",115,1,"Briggate",7,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"390","03/01/2011",160,1,"Briggate",8,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"391","03/01/2011",357,1,"Briggate",9,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"392","03/01/2011",863,1,"Briggate",10,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"393","03/01/2011",1830,1,"Briggate",11,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"394","03/01/2011",7300,1,"Briggate",12,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"395","03/01/2011",6080,1,"Briggate",13,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"396","03/01/2011",4333,1,"Briggate",14,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"397","03/01/2011",3916,1,"Briggate",15,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"398","03/01/2011",2357,1,"Briggate",16,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"399","03/01/2011",1290,1,"Briggate",17,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"400","03/01/2011",485,1,"Briggate",18,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"401","03/01/2011",214,1,"Briggate",19,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"402","03/01/2011",222,1,"Briggate",20,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"403","03/01/2011",122,1,"Briggate",21,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"404","03/01/2011",104,1,"Briggate",22,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"405","03/01/2011",69,1,"Briggate",23,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"406","03/01/2011",11,1,"Briggate at McDonalds",0,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"407","03/01/2011",9,1,"Briggate at McDonalds",1,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"408","03/01/2011",5,1,"Briggate at McDonalds",2,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"409","03/01/2011",4,1,"Briggate at McDonalds",3,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"410","03/01/2011",1,1,"Briggate at McDonalds",4,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"411","03/01/2011",4,1,"Briggate at McDonalds",5,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"412","03/01/2011",31,1,"Briggate at McDonalds",6,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"413","03/01/2011",74,1,"Briggate at McDonalds",7,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"414","03/01/2011",420,1,"Briggate at McDonalds",8,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"415","03/01/2011",623,1,"Briggate at McDonalds",9,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"416","03/01/2011",1043,1,"Briggate at McDonalds",10,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"417","03/01/2011",1527,1,"Briggate at McDonalds",11,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"418","03/01/2011",1519,1,"Briggate at McDonalds",12,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"419","03/01/2011",1961,1,"Briggate at McDonalds",13,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"420","03/01/2011",1957,1,"Briggate at McDonalds",14,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"421","03/01/2011",1880,1,"Briggate at McDonalds",15,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"422","03/01/2011",1079,1,"Briggate at McDonalds",16,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"423","03/01/2011",816,1,"Briggate at McDonalds",17,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"424","03/01/2011",408,1,"Briggate at McDonalds",18,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"425","03/01/2011",192,1,"Briggate at McDonalds",19,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"426","03/01/2011",109,1,"Briggate at McDonalds",20,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"427","03/01/2011",97,1,"Briggate at McDonalds",21,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
