"Date","InCount","BRCWeek","LocationName","Hour","Weekday","NewDate","Month","Year","Day","Day_yr","Month_yr","Week_yr","Hour_yr","week_no","X"
"428","03/01/2011",56,1,"Briggate at McDonalds",22,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"429","03/01/2011",49,1,"Briggate at McDonalds",23,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"430","03/01/2011",22,1,"Albion Street North",0,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"431","03/01/2011",28,1,"Albion Street North",1,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"432","03/01/2011",7,1,"Albion Street North",2,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"433","03/01/2011",19,1,"Albion Street North",3,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"434","03/01/2011",14,1,"Albion Street North",4,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"435","03/01/2011",38,1,"Albion Street North",5,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"436","03/01/2011",43,1,"Albion Street North",6,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"437","03/01/2011",44,1,"Albion Street North",7,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"438","03/01/2011",112,1,"Albion Street North",8,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"439","03/01/2011",309,1,"Albion Street North",9,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"440","03/01/2011",806,1,"Albion Street North",10,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"441","03/01/2011",1964,1,"Albion Street North",11,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"442","03/01/2011",2784,1,"Albion Street North",12,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"443","03/01/2011",2821,1,"Albion Street North",13,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"444","03/01/2011",3058,1,"Albion Street North",14,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"445","03/01/2011",3146,1,"Albion Street North",15,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"446","03/01/2011",2162,1,"Albion Street North",16,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"447","03/01/2011",994,1,"Albion Street North",17,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"448","03/01/2011",242,1,"Albion Street North",18,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"449","03/01/2011",72,1,"Albion Street North",19,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"450","03/01/2011",54,1,"Albion Street North",20,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"451","03/01/2011",36,1,"Albion Street North",21,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"452","03/01/2011",27,1,"Albion Street North",22,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"453","03/01/2011",77,1,"Albion Street North",23,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"454","03/01/2011",21,1,"Albion Street South",0,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"455","03/01/2011",26,1,"Albion Street South",1,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"456","03/01/2011",10,1,"Albion Street South",2,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"457","03/01/2011",26,1,"Albion Street South",3,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"458","03/01/2011",14,1,"Albion Street South",4,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"459","03/01/2011",73,1,"Albion Street South",5,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"460","03/01/2011",77,1,"Albion Street South",6,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"461","03/01/2011",115,1,"Albion Street South",7,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"462","03/01/2011",126,1,"Albion Street South",8,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"463","03/01/2011",324,1,"Albion Street South",9,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"464","03/01/2011",856,1,"Albion Street South",10,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"465","03/01/2011",2099,1,"Albion Street South",11,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"466","03/01/2011",3030,1,"Albion Street South",12,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"467","03/01/2011",3604,1,"Albion Street South",13,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"468","03/01/2011",3760,1,"Albion Street South",14,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"469","03/01/2011",3744,1,"Albion Street South",15,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"470","03/01/2011",2719,1,"Albion Street South",16,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"471","03/01/2011",1276,1,"Albion Street South",17,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"472","03/01/2011",295,1,"Albion Street South",18,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"473","03/01/2011",110,1,"Albion Street South",19,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"474","03/01/2011",98,1,"Albion Street South",20,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"475","03/01/2011",109,1,"Albion Street South",21,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"476","03/01/2011",59,1,"Albion Street South",22,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"477","03/01/2011",45,1,"Albion Street South",23,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"478","03/01/2011",35,1,"Commercial Street at Barratts",0,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"479","03/01/2011",17,1,"Commercial Street at Barratts",1,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"480","03/01/2011",1,1,"Commercial Street at Barratts",2,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"481","03/01/2011",10,1,"Commercial Street at Barratts",3,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"482","03/01/2011",11,1,"Commercial Street at Barratts",4,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"483","03/01/2011",83,1,"Commercial Street at Barratts",5,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"484","03/01/2011",39,1,"Commercial Street at Barratts",6,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"485","03/01/2011",79,1,"Commercial Street at Barratts",7,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"486","03/01/2011",129,1,"Commercial Street at Barratts",8,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"487","03/01/2011",242,1,"Commercial Street at Barratts",9,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"488","03/01/2011",792,1,"Commercial Street at Barratts",10,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"489","03/01/2011",1704,1,"Commercial Street at Barratts",11,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"490","03/01/2011",2276,1,"Commercial Street at Barratts",12,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"491","03/01/2011",3082,1,"Commercial Street at Barratts",13,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"492","03/01/2011",3416,1,"Commercial Street at Barratts",14,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"493","03/01/2011",3215,1,"Commercial Street at Barratts",15,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"494","03/01/2011",1754,1,"Commercial Street at Barratts",16,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"495","03/01/2011",667,1,"Commercial Street at Barratts",17,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"496","03/01/2011",245,1,"Commercial Street at Barratts",18,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"497","03/01/2011",162,1,"Commercial Street at Barratts",19,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"498","03/01/2011",151,1,"Commercial Street at Barratts",20,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"499","03/01/2011",162,1,"Commercial Street at Barratts",21,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"500","03/01/2011",88,1,"Commercial Street at Barratts",22,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"501","03/01/2011",42,1,"Commercial Street at Barratts",23,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"502","03/01/2011",21,1,"Commercial Street at Sharps",0,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"503","03/01/2011",6,1,"Commercial Street at Sharps",1,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"504","03/01/2011",1,1,"Commercial Street at Sharps",2,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"505","03/01/2011",12,1,"Commercial Street at Sharps",3,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"506","03/01/2011",9,1,"Commercial Street at Sharps",4,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"507","03/01/2011",59,1,"Commercial Street at Sharps",5,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"508","03/01/2011",55,1,"Commercial Street at Sharps",6,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"509","03/01/2011",55,1,"Commercial Street at Sharps",7,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"510","03/01/2011",194,1,"Commercial Street at Sharps",8,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"511","03/01/2011",470,1,"Commercial Street at Sharps",9,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"512","03/01/2011",1361,1,"Commercial Street at Sharps",10,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"513","03/01/2011",2951,1,"Commercial Street at Sharps",11,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"514","03/01/2011",3970,1,"Commercial Street at Sharps",12,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"515","03/01/2011",4813,1,"Commercial Street at Sharps",13,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"516","03/01/2011",5477,1,"Commercial Street at Sharps",14,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"517","03/01/2011",5245,1,"Commercial Street at Sharps",15,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"518","03/01/2011",2415,1,"Commercial Street at Sharps",16,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"519","03/01/2011",842,1,"Commercial Street at Sharps",17,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"520","03/01/2011",169,1,"Commercial Street at Sharps",18,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"521","03/01/2011",71,1,"Commercial Street at Sharps",19,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"522","03/01/2011",52,1,"Commercial Street at Sharps",20,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"523","03/01/2011",100,1,"Commercial Street at Sharps",21,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"524","03/01/2011",19,1,"Commercial Street at Sharps",22,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"525","03/01/2011",35,1,"Commercial Street at Sharps",23,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"526","03/01/2011",9,1,"Headrow",0,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"527","03/01/2011",13,1,"Headrow",1,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"528","03/01/2011",7,1,"Headrow",2,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"529","03/01/2011",3,1,"Headrow",3,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"530","03/01/2011",4,1,"Headrow",4,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"531","03/01/2011",4,1,"Headrow",5,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"532","03/01/2011",9,1,"Headrow",6,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"533","03/01/2011",22,1,"Headrow",7,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"534","03/01/2011",55,1,"Headrow",8,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"535","03/01/2011",125,1,"Headrow",9,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"536","03/01/2011",430,1,"Headrow",10,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"537","03/01/2011",928,1,"Headrow",11,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"538","03/01/2011",1460,1,"Headrow",12,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"539","03/01/2011",1906,1,"Headrow",13,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"540","03/01/2011",2183,1,"Headrow",14,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"541","03/01/2011",1976,1,"Headrow",15,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"542","03/01/2011",1049,1,"Headrow",16,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"543","03/01/2011",453,1,"Headrow",17,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"544","03/01/2011",205,1,"Headrow",18,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"545","03/01/2011",96,1,"Headrow",19,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"546","03/01/2011",65,1,"Headrow",20,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"547","03/01/2011",68,1,"Headrow",21,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"548","03/01/2011",39,1,"Headrow",22,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"549","03/01/2011",34,1,"Headrow",23,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"550","03/01/2011",39,1,"Dortmund Square",0,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"551","03/01/2011",21,1,"Dortmund Square",1,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"552","03/01/2011",12,1,"Dortmund Square",2,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"553","03/01/2011",25,1,"Dortmund Square",3,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"554","03/01/2011",9,1,"Dortmund Square",4,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"555","03/01/2011",18,1,"Dortmund Square",5,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"556","03/01/2011",39,1,"Dortmund Square",6,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"557","03/01/2011",44,1,"Dortmund Square",7,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"558","03/01/2011",109,1,"Dortmund Square",8,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"559","03/01/2011",239,1,"Dortmund Square",9,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"560","03/01/2011",612,1,"Dortmund Square",10,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"561","03/01/2011",1225,1,"Dortmund Square",11,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"562","03/01/2011",1822,1,"Dortmund Square",12,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"563","03/01/2011",2274,1,"Dortmund Square",13,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"564","03/01/2011",2835,1,"Dortmund Square",14,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"565","03/01/2011",3043,1,"Dortmund Square",15,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"566","03/01/2011",2321,1,"Dortmund Square",16,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"567","03/01/2011",1167,1,"Dortmund Square",17,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"568","03/01/2011",520,1,"Dortmund Square",18,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"569","03/01/2011",220,1,"Dortmund Square",19,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"570","03/01/2011",124,1,"Dortmund Square",20,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"571","03/01/2011",98,1,"Dortmund Square",21,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"572","03/01/2011",71,1,"Dortmund Square",22,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
"573","03/01/2011",35,1,"Dortmund Square",23,"Monday","03-Jan-11",1,2011,3,"Monday/03-Jan-2011","Jan-11","Jan-11","00, 03-Jan-2011",1,NA
